PR,URL,Title,Content type,Is rendered page,HTTP status code,H1,Meta description,No. of content words,Page text,Extracted text (raw <body>) (length),Text hash,Organic traffic,Is indexable page
20,https://westmountfundamentals.com/etf-comparison-tool,ETF Comparison Tool: Side-by-Side Analysis | Westmount,text/html; charset=utf-8,false,200,ETF Comparison Tool: Side-by-Side Analysis,"Compare 30+ popular ETFs side by side. Analyze expense ratios, AUM, dividend yield, historical returns, sector weights, and top holdings overlap.",418,<truncated>,2779,16245805841412513750,0,true
20,https://westmountfundamentals.com/cost-of-living-by-state-2026,Cost of Living by State 2026: Affordability Ranked,text/html; charset=utf-8,false,200,Cost of Living by State 2026: Affordability Ranked,"Discover the complete 2026 cost of living by state ranking. Compare all 50 US states by housing, groceries, effective tax burden, and true affordability.",401,<truncated>,2721,1366489889338095722,0,true
20,https://westmountfundamentals.com/what-is-dividend-income,What is Dividend Income? A Complete Guide with Real Examples,text/html; charset=utf-8,false,200,What is Dividend Income? The Definitive Guide,"Discover the truth about dividend income, how it actually works, and the surprising math behind top-paying companies. The answer might change how you invest.",2452,<truncated>,15260,17739113944031090972,0,true
20,https://westmountfundamentals.com/dividend-definition,Dividend Definition: What It Is and How It Actually Works,text/html; charset=utf-8,false,200,Dividend Definition: What It Is and How It Actually Works,"Everyone talks about passive income, but what is a dividend? Discover the hidden mechanics behind these cash payouts, real examples, and what beginners miss...",2834,<truncated>,18139,2867656827227483410,0,true
20,https://westmountfundamentals.com/wealthsimple-vs-questrade-vs-ibkr-2026,Wealthsimple vs Questrade vs IBKR (2026 Comparison),text/html; charset=utf-8,false,200,Wealthsimple vs Questrade vs IBKR (2026 Comparison),"Ultimate 2026 broker showdown: Wealthsimple vs Questrade vs Interactive Brokers. Compare commissions, FX fees, margin rates, and TFSA/RRSP support.",345,<truncated>,2320,18387958415684316677,0,true
20,https://westmountfundamentals.com/equity-risk-premium,Earnings Yield vs Bond Yield: Is the Stock Market Fairly ...,text/html; charset=utf-8,false,200,Earnings Yield vs Bond Yield: Is the Stock Market Fairly ...,"For the first time in years, bonds yield more than stocks. We break down all 11 sectors to show which ones still justify the risk.",607,<truncated>,3826,17506192193329039053,0,true
20,https://westmountfundamentals.com/sp500-top-10-holdings-weight-2026,S&P 500 Top 10 Stocks by Weight 2026,text/html; charset=utf-8,false,200,S&P 500 Top 10 Stocks by Weight 2026,Detailed breakdown of the 10 largest S&P 500 stocks by index weight. Track concentration levels over time.,478,<truncated>,3142,3314329873588472100,0,true
20,https://westmountfundamentals.com/ipo-performance,IPO Performance Tracker: First-Year Returns 2024-2026,text/html; charset=utf-8,false,200,IPO Performance Tracker: First-Year Returns 2024-2026,Most IPOs pop on day one — but how many are still up after a year? We tracked 50 recent IPOs to find the pattern between hype and reality.,1006,<truncated>,6195,15746407565794380760,0,true
20,https://westmountfundamentals.com/guide-reading-financial-statements,How to Read Financial Statements - Westmount Fundamentals,text/html; charset=utf-8,false,200,How to Read Financial Statements -,"Revenue is vanity, profit is sanity, cash flow is reality. Learn to read all three financial statements and spot what companies try to hide.",1110,<truncated>,7312,3817993700464730408,0,true
20,https://westmountfundamentals.com/guide-portfolio-diversification,Portfolio Diversification Guide: How Many Stocks Do You A...,text/html; charset=utf-8,false,200,Portfolio Diversification Guide: How Many Stocks Do You A...,Adding more stocks isn't always safer. This comprehensive portfolio diversification guide reveals the exact threshold where risk reduction stalls. Discover if your holdings hit the optimal sweet spot.,757,<truncated>,5270,14626276083326453871,0,true
20,https://westmountfundamentals.com/average-institutional-ownership-2026,Average Institutional Ownership of US Public Companies,text/html; charset=utf-8,false,200,Average Institutional Ownership of US Public Companies,"Discover the average institutional ownership percentage across US public companies in 2026. See market cap breakdowns, sector trends, and the most crowded stocks to identify smart money trends.",1009,<truncated>,7017,3325158847568332657,0,true
20,https://westmountfundamentals.com/options-vs-stocks,Options vs Stocks: The Honest Difference No One Tells You,text/html; charset=utf-8,false,200,Options vs Stocks: The Honest Difference No One Tells You,"Everyone talks about the leverage options provide, but most beginners completely misunderstand the true cost of time decay.",3053,<truncated>,18547,14484921628377258652,0,true
20,https://westmountfundamentals.com/lowest-expense-ratio-etfs-2026,The Cheapest ETFs in 2026: Lowest Expense Ratio ETFs by C...,text/html; charset=utf-8,false,200,The Cheapest ETFs in 2026: Lowest Expense Ratio ETFs by C...,Are you overpaying for your portfolio? Discover the cheapest ETFs across major categories and see how low expense ratios could potentially save you thousands in hidden fees.,398,<truncated>,2540,13979766045085197746,0,true
20,https://westmountfundamentals.com/market-concentration,S&P 500 Market Cap Concentration 2026 — Westmount Research,text/html; charset=utf-8,false,200,S&P 500 Market Cap Concentration 2026 — Westmount Research,Just 10 stocks now control over a third of the entire S&P 500. See the full weight rankings and how concentrated your index fund really is.,234,<truncated>,1579,17764154098337861046,0,true
20,https://westmountfundamentals.com/roe-rankings,Return on Equity Rankings: Most Efficient S&P 500 Compani...,text/html; charset=utf-8,false,200,Return on Equity Rankings: Most Efficient S&P 500 Compani...,Which companies squeeze the most profit from every dollar of shareholder capital? ROE rankings reveal the S&P 500's most efficient businesses.,2100,<truncated>,14020,943792868946455335,0,true
20,https://westmountfundamentals.com/value-vs-growth-stocks-2026,Value vs Growth Stocks: Performance Comparison (2026),text/html; charset=utf-8,false,200,Value vs Growth Stocks: Performance Comparison (2026),"Value vs growth stock performance comparison for 2026. See historical returns, valuations, and an ETF comparison to decide which strategy wins.",126,<truncated>,870,2125803650018910694,0,true
20,https://westmountfundamentals.com/stock-correlation-matrix,Stock Correlation Matrix | Westmount Fundamentals,text/html; charset=utf-8,false,200,Stock Correlation Matrix,Calculate real-time stock correlations across any mix of tickers. See how assets move together to optimize portfolio diversification and lower risk.,373,<truncated>,2480,17893643301139725237,0,true
20,https://westmountfundamentals.com/best-performing-stocks-2026,Best Performing Stocks 2026 YTD: Top Gainers in the S&P 500,text/html; charset=utf-8,false,200,Best Performing Stocks 2026 YTD: Top Gainers in the S&P 500,"The top performing S&P 500 stock in 2026 is up over 632% YTD. See the full list of best performing stocks, top gainers, and sector leaders to see what's driving the market this year.",302,<truncated>,1910,950115050014458525,0,true
